seed,score,percentage
54338,472,60
55369,472,60
55518,472,60
55820,472,60
56568,472,60
57056,472,60
57240,472,60
57642,472,60
58108,472,60
58811,472,60
58952,472,60
59241,472,60
59862,472,60
60202,472,60
60799,472,60
60966,472,60
61697,472,60
61811,472,60
62380,472,60
62682,472,60
62785,472,60
62985,472,60
63969,472,60
64177,472,60
64704,472,60
64830,472,60
64849,472,60
64858,472,60
64914,472,60
64915,472,60
65459,472,60
65624,472,60
66178,472,60
66352,472,60
66463,472,60
66482,472,60
66558,472,60
66642,472,60
66789,472,60
66951,472,60
67014,472,60
67167,472,60
67198,472,60
67353,472,60
67380,472,60
67801,472,60
68075,472,60
68161,472,60
68367,472,60
68473,472,60
69352,472,60
70977,472,60
71012,472,60
71509,472,60
72119,472,60
72396,472,60
72549,472,60
72768,472,60
72967,472,60
73235,472,60
74657,472,60
74742,472,60
74951,472,60
75074,472,60
75242,472,60
75527,472,60
76387,472,60
76572,472,60
76576,472,60
77080,472,60
77159,472,60
77849,472,60
77965,472,60
78189,472,60
78597,472,60
78687,472,60
79164,472,60
79827,472,60
80022,472,60
80328,472,60
80449,472,60
80587,472,60
80633,472,60
81645,472,60
82216,472,60
82287,472,60
82340,472,60
82697,472,60
83031,472,60
83875,472,60
83976,472,60
84124,472,60
84363,472,60
84911,472,60
85274,472,60
85577,472,60
86116,472,60
86355,472,60
86401,472,60
86658,472,60
87009,472,60
87092,472,60
87265,472,60
87317,472,60
87436,472,60
87790,472,60
89232,472,60
89588,472,60
90234,472,60
90857,472,60
91701,472,60
91735,472,60
91815,472,60
91901,472,60
92040,472,60
92121,472,60
92550,472,60
92627,472,60
92672,472,60
92718,472,60
94527,472,60
95363,472,60
95676,472,60
95774,472,60
96087,472,60
96344,472,60
96369,472,60
96383,472,60
97046,472,60
97387,472,60
97480,472,60
97843,472,60
97943,472,60
98500,472,60
99496,472,60
99532,472,60
99627,472,60
99695,472,60
99813,472,60
99995,472,60
154,473,60
533,473,60
1589,473,60
1734,473,60
1936,473,60
2164,473,60
2245,473,60
2397,473,60
2449,473,60
2861,473,60
2880,473,60
3061,473,60
3175,473,60
3703,473,60
3895,473,60
4998,473,60
5190,473,60
5340,473,60
5521,473,60
6023,473,60
6176,473,60
6610,473,60
6893,473,60
7238,473,60
7314,473,60
8055,473,60
8146,473,60
8497,473,60
8680,473,60
8926,473,60
9190,473,60
9288,473,60
9615,473,60
9855,473,60
9887,473,60
9905,473,60
11015,473,60
11020,473,60
11427,473,60
11477,473,60
11645,473,60
12088,473,60
13232,473,60
13272,473,60
13420,473,60
13431,473,60
14025,473,60
14556,473,60
14575,473,60
16174,473,60
16655,473,60
16857,473,60
16936,473,60
17033,473,60
17280,473,60
17513,473,60
17780,473,60
17927,473,60
18001,473,60
18032,473,60
18592,473,60
18794,473,60
18980,473,60
19579,473,60
19715,473,60
20132,473,60
20331,473,60
20660,473,60
20916,473,60
21846,473,60
22808,473,60
23375,473,60
23432,473,60
24074,473,60
24105,473,60
24701,473,60
25187,473,60
25196,473,60
25576,473,60
25692,473,60
26001,473,60
26074,473,60
26403,473,60
27196,473,60
27525,473,60
28357,473,60
28384,473,60
28603,473,60
28777,473,60
28904,473,60
29195,473,60
29295,473,60
29474,473,60
29876,473,60
29882,473,60
30346,473,60
30513,473,60
31210,473,60
32002,473,60
32464,473,60
32703,473,60
33483,473,60
33633,473,60
33669,473,60
33725,473,60
34046,473,60
34265,473,60
34341,473,60
34727,473,60
35052,473,60
35292,473,60
35433,473,60
35664,473,60
36140,473,60
36307,473,60
36889,473,60
37718,473,60
38030,473,60
38131,473,60
38395,473,60
38631,473,60
38862,473,60
38891,473,60
38926,473,60
39418,473,60
39719,473,60
39785,473,60
39899,473,60
39976,473,60
40003,473,60
40089,473,60
40270,473,60
40872,473,60
40917,473,60
41020,473,60
41381,473,60
42407,473,60
42873,473,60
42896,473,60
42975,473,60
44146,473,60
45001,473,60
45010,473,60
45649,473,60
46375,473,60
47447,473,60
47467,473,60
47487,473,60
48261,473,60
49419,473,60
49596,473,60
49853,473,60
50000,473,60
50065,473,60
50224,473,60
50401,473,60
50461,473,60
51358,473,60
52343,473,60
52580,473,60
53634,473,60
54464,473,60
54882,473,60
56011,473,60
56174,473,60
56365,473,60
56464,473,60
56769,473,60
56869,473,60
57055,473,60
58303,473,60
58324,473,60
58397,473,60
58889,473,60
59229,473,60
59323,473,60
60120,473,60
60249,473,60
60368,473,60
60567,473,60
61105,473,60
61564,473,60
62267,473,60
63726,473,60
64206,473,60
64246,473,60
64491,473,60
64570,473,60
64806,473,60
64829,473,60
65082,473,60
65904,473,60
65971,473,60
67463,473,60
67755,473,60
67992,473,60
68054,473,60
68528,473,60
68677,473,60
69204,473,60
69261,473,60
69810,473,60
70031,473,60
70049,473,60
70214,473,60
70221,473,60
70248,473,60
70353,473,60
70673,473,60
70681,473,60
71000,473,60
71810,473,60
71885,473,60
71947,473,60
72949,473,60
73119,473,60
73376,473,60
74255,473,60
75160,473,60
75245,473,60
75265,473,60
75410,473,60
75461,473,60
75729,473,60
76402,473,60
77623,473,60
77827,473,60
79108,473,60
79294,473,60
79829,473,60
79960,473,60
80191,473,60
80295,473,60
80396,473,60
80540,473,60
80544,473,60
80583,473,60
80971,473,60
80983,473,60
81023,473,60
81032,473,60
81295,473,60
81472,473,60
81787,473,60
82043,473,60
82344,473,60
82485,473,60
82738,473,60
83573,473,60
83991,473,60
84128,473,60
84529,473,60
85043,473,60
85377,473,60
85443,473,60
85753,473,60
86103,473,60
86329,473,60
86697,473,60
86701,473,60
87482,473,60
88579,473,60
88793,473,60
88883,473,60
88982,473,60
89426,473,60
89638,473,60
90067,473,60
90690,473,60
90708,473,60
91063,473,60
91095,473,60
91140,473,60
91203,473,60
92150,473,60
92590,473,60
92876,473,60
93000,473,60
93137,473,60
93384,473,60
93805,473,60
94090,473,60
94254,473,60
94478,473,60
94614,473,60
94638,473,60
94972,473,60
95005,473,60
95309,473,60
96095,473,60
96151,473,60
96949,473,60
98010,473,60
98838,473,60
99115,473,60
99839,473,60
10,474,60
97,474,60
115,474,60
554,474,60
637,474,60
641,474,60
720,474,60
991,474,60
1568,474,60
1585,474,60
2226,474,60
2414,474,60
3256,474,60
3545,474,60
3824,474,60
4394,474,60
4892,474,60
5719,474,60
6859,474,60
7173,474,60
7783,474,60
8095,474,60
8096,474,60
8156,474,60
8458,474,60
8758,474,60
8783,474,60
9436,474,60
10241,474,60
10664,474,60
10975,474,60
11906,474,60
11953,474,60
12115,474,60
12660,474,60
12770,474,60
12960,474,60
13922,474,60
15164,474,60
15368,474,60
16987,474,60
17145,474,60
17336,474,60
17997,474,60
18060,474,60
18453,474,60
19216,474,60
19251,474,60
19407,474,60
19618,474,60
20321,474,60
20578,474,60
20713,474,60
20767,474,60
20922,474,60
20942,474,60
20977,474,60
21061,474,60
21706,474,60
22733,474,60
22746,474,60
23297,474,60
23969,474,60
24135,474,60
24161,474,60
24445,474,60
24470,474,60
24601,474,60
25219,474,60
25464,474,60
25614,474,60
26086,474,60
26347,474,60
26489,474,60
26855,474,60
27222,474,60
27225,474,60
27873,474,60
29056,474,60
29711,474,60
30115,474,60
30243,474,60
30317,474,60
30490,474,60
30492,474,60
30501,474,60
30730,474,60
30788,474,60
30830,474,60
30948,474,60
31586,474,60
31606,474,60
32268,474,60
32589,474,60
33416,474,60
34450,474,60
34877,474,60
34883,474,60
36073,474,60
36257,474,60
36303,474,60
36397,474,60
36521,474,60
36788,474,60
36814,474,60
36838,474,60
36966,474,60
36987,474,60
37178,474,60
37197,474,60
37277,474,60
37918,474,60
38178,474,60
39948,474,60
40018,474,60
40429,474,60
40508,474,60
40676,474,60
40910,474,60
41160,474,60
41706,474,60
42309,474,60
42347,474,60
42494,474,60
43047,474,60
43383,474,60
43624,474,60
43749,474,60
43834,474,60
43878,474,60
43884,474,60
44228,474,60
44317,474,60
44390,474,60
45707,474,60
46598,474,60
46738,474,60
46783,474,60
47726,474,60
47886,474,60
47920,474,60
48072,474,60
48359,474,60
49089,474,60
49361,474,60
49424,474,60
49492,474,60
49618,474,60
49765,474,60
49944,474,60
50544,474,60
50603,474,60
51347,474,60
51658,474,60
51758,474,60
52059,474,60
52183,474,60
52184,474,60
52201,474,60
52203,474,60
52639,474,60
52647,474,60
52682,474,60
52891,474,60
52999,474,60
53241,474,60
53246,474,60
53475,474,60
53519,474,60
53559,474,60
54010,474,60
54037,474,60
54063,474,60
54532,474,60
54738,474,60
54821,474,60
54956,474,60
55188,474,60
55504,474,60
55953,474,60
55954,474,60
56199,474,60
56413,474,60
56544,474,60
56779,474,60
56787,474,60
57059,474,60
57383,474,60
57611,474,60
57641,474,60
57660,474,60
58351,474,60
58673,474,60
58682,474,60
59130,474,60
59193,474,60
59821,474,60
59882,474,60
60061,474,60
60148,474,60
60237,474,60
60434,474,60
61251,474,60
61577,474,60
61611,474,60
61873,474,60
62033,474,60
63098,474,60
63309,474,60
63813,474,60
64198,474,60
64324,474,60
64346,474,60
64531,474,60
65287,474,60
65614,474,60
65775,474,60
65865,474,60
66494,474,60
66663,474,60
66996,474,60
68238,474,60
68373,474,60
68610,474,60
68628,474,60
68724,474,60
69212,474,60
69248,474,60
69485,474,60
70129,474,60
70678,474,60
70769,474,60
70868,474,60
70974,474,60
71431,474,60
71821,474,60
72350,474,60
72896,474,60
72980,474,60
73110,474,60
73392,474,60
73715,474,60
73893,474,60
74111,474,60
74143,474,60
74202,474,60
74378,474,60
74413,474,60
75354,474,60
75624,474,60
76221,474,60
76350,474,60
76582,474,60
77636,474,60
78031,474,60
78300,474,60
78361,474,60
78424,474,60
78647,474,60
78873,474,60
79049,474,60
79363,474,60
79641,474,60
79664,474,60
79777,474,60
80422,474,60
80765,474,60
81166,474,60
81257,474,60
82309,474,60
82736,474,60
82922,474,60
83120,474,60
83196,474,60
83968,474,60
84037,474,60
84396,474,60
84856,474,60
85078,474,60
85103,474,60
85287,474,60
85296,474,60
85309,474,60
85348,474,60
85955,474,60
85991,474,60
86062,474,60
86065,474,60
86215,474,60
86528,474,60
86921,474,60
86979,474,60
87571,474,60
87752,474,60
88348,474,60
89865,474,60
89927,474,60
90334,474,60
90513,474,60
91107,474,60
91202,474,60
92174,474,60
92546,474,60
92674,474,60
92827,474,60
92950,474,60
93387,474,60
93422,474,60
93803,474,60
93867,474,60
93899,474,60
94543,474,60
94601,474,60
94981,474,60
95422,474,60
95536,474,60
95657,474,60
95900,474,60
96040,474,60
96285,474,60
97761,474,60
97802,474,60
98157,474,60
98577,474,60
98605,474,60
98718,474,60
98899,474,60
99218,474,60
99362,474,60
99925,474,60
99938,474,60
386,475,60
732,475,60
896,475,60
1037,475,60
1302,475,60
1537,475,60
2389,475,60
2747,475,60
2870,475,60
3289,475,60
3772,475,60
4036,475,60
4096,475,60
4555,475,60
4660,475,60
4770,475,60
5054,475,60
5204,475,60
5472,475,60
6200,475,60
6431,475,60
7876,475,60
7914,475,60
8041,475,60
8228,475,60
8263,475,60
8741,475,60
8763,475,60
9553,475,60
9632,475,60
9881,475,60
9969,475,60
10459,475,60
10654,475,60
11104,475,60
11304,475,60
11390,475,60
12172,475,60
12907,475,60
12933,475,60
12943,475,60
13310,475,60
13367,475,60
14099,475,60
14139,475,60
14237,475,60
14843,475,60
16013,475,60
16216,475,60
16442,475,60
16479,475,60
16633,475,60
16657,475,60
17299,475,60
17733,475,60
17853,475,60
18217,475,60
18419,475,60
18624,475,60
18984,475,60
19081,475,60
19327,475,60
19788,475,60
20065,475,60
20302,475,60
20785,475,60
21098,475,60
21170,475,60
21292,475,60
23890,475,60
24149,475,60
24298,475,60
24306,475,60
24435,475,60
24679,475,60
25043,475,60
25597,475,60
25640,475,60
25715,475,60
25928,475,60
26188,475,60
26281,475,60
26423,475,60
26822,475,60
26916,475,60
27030,475,60
27099,475,60
27533,475,60
28550,475,60
28604,475,60
29595,475,60
30228,475,60
30276,475,60
30495,475,60
31178,475,60
31341,475,60
34882,475,60
34892,475,60
35143,475,60
35281,475,60
35366,475,60
35574,475,60
35582,475,60
35754,475,60
36032,475,60
36227,475,60
36742,475,60
37204,475,60
37732,475,60
37795,475,60
38416,475,60
38476,475,60
38769,475,60
39695,475,60
40173,475,60
42924,475,60
43123,475,60
43597,475,60
43632,475,60
43659,475,60
43705,475,60
43791,475,60
44060,475,60
44395,475,60
44443,475,60
44758,475,60
45340,475,60
45768,475,60
46093,475,60
46239,475,60
47130,475,60
47203,475,60
47285,475,60
48366,475,60
48717,475,60
49310,475,60
49311,475,60
49337,475,60
49561,475,60
49766,475,60
49840,475,60
49967,475,60
50398,475,60
50444,475,60
50852,475,60
50951,475,60
51415,475,60
51676,475,60
52319,475,60
52597,475,60
52746,475,60
52922,475,60
53034,475,60
53044,475,60
53207,475,60
53698,475,60
54355,475,60
54361,475,60
54413,475,60
54996,475,60
55270,475,60
55310,475,60
55529,475,60
55532,475,60
55720,475,60
55856,475,60
56358,475,60
56607,475,60
57668,475,60
57684,475,60
57972,475,60
58082,475,60
58477,475,60
58494,475,60
58823,475,60
58895,475,60
60775,475,60
61139,475,60
61539,475,60
61788,475,60
61842,475,60
62907,475,60
63802,475,60
64571,475,60
64625,475,60
64735,475,60
65170,475,60
65687,475,60
66344,475,60
66400,475,60
66648,475,60
66669,475,60
68834,475,60
68971,475,60
69221,475,60
69341,475,60
69839,475,60
69842,475,60
69903,475,60
70236,475,60
70438,475,60
70722,475,60
70913,475,60
71151,475,60
71162,475,60
72019,475,60
72190,475,60
72366,475,60
72501,475,60
72732,475,60
72972,475,60
73050,475,60
73427,475,60
73756,475,60
74313,475,60
76140,475,60
76165,475,60
76202,475,60
77040,475,60
77506,475,60
78158,475,60
78460,475,60
78527,475,60
78730,475,60
79178,475,60
79205,475,60
79510,475,60
80585,475,60
80623,475,60
80949,475,60
81130,475,60
81283,475,60
81556,475,60
81869,475,60
82705,475,60
83044,475,60
83070,475,60
83193,475,60
83380,475,60
83558,475,60
83574,475,60
83576,475,60
84516,475,60
85242,475,60
85444,475,60
85559,475,60
85907,475,60
85948,475,60
86767,475,60
87025,475,60
87420,475,60
87636,475,60
87982,475,60
88289,475,60
88535,475,60
88707,475,60
88790,475,60
89132,475,60
89871,475,60
91209,475,60
91313,475,60
91335,475,60
91349,475,60
91661,475,60
92201,475,60
94116,475,60
94226,475,60
94532,475,60
94854,475,60
95385,475,60
95441,475,60
95577,475,60
96173,475,60
96621,475,60
96660,475,60
96801,475,60
97931,475,60
98128,475,60
98260,475,60
99096,475,60
99448,475,60
99523,475,60
99649,475,60
99669,475,60
691,476,60
1491,476,60
1562,476,60
1587,476,60
2530,476,60
2893,476,60
2932,476,60
2952,476,60
3373,476,60
3591,476,60
3792,476,60
4007,476,60
4152,476,60
4324,476,60
4831,476,60
5034,476,60
5047,476,60
5176,476,60
5237,476,60
5488,476,60
5663,476,60
5691,476,60
6370,476,60
6688,476,60
7069,476,60
7545,476,60
7725,476,60
7758,476,60
8542,476,60
8685,476,60
9115,476,60
9287,476,60
9734,476,60
9834,476,60
10939,476,60
11161,476,60
13213,476,60
13743,476,60
13807,476,60
14010,476,60
14115,476,60
14624,476,60
15036,476,60
15371,476,60
15381,476,60
15502,476,60
15888,476,60
16618,476,60
16662,476,60
16804,476,60
16873,476,60
18137,476,60
18283,476,60
18796,476,60
19123,476,60
19209,476,60
19382,476,60
19412,476,60
19893,476,60
20671,476,60
20855,476,60
21279,476,60
21328,476,60
21424,476,60
22137,476,60
22429,476,60
22623,476,60
22675,476,60
22803,476,60
23043,476,60
23289,476,60
23529,476,60
24084,476,60
25240,476,60
27001,476,60
27206,476,60
27974,476,60
28435,476,60
28688,476,60
28927,476,60
31622,476,60
31952,476,60
32121,476,60
32151,476,60
32273,476,60
33642,476,60
34148,476,60
34554,476,60
34704,476,60
35378,476,60
35930,476,60
35945,476,60
36659,476,60
37161,476,60
37561,476,60
37632,476,60
37833,476,60
38043,476,60
38046,476,60
38146,476,60
38246,476,60
38520,476,60
39659,476,60
40858,476,60
41313,476,60
43083,476,60
43233,476,60
43420,476,60
43805,476,60
43954,476,60
45071,476,60
45116,476,60
45806,476,60
46006,476,60
46357,476,60
46670,476,60
47586,476,60
48228,476,60
48296,476,60
50076,476,60
50565,476,60
51367,476,60
51646,476,60
51654,476,60
52210,476,60
52447,476,60
52470,476,60
52916,476,60
54359,476,60
54718,476,60
55108,476,60
55118,476,60
55579,476,60
55724,476,60
55994,476,60
56096,476,60
57771,476,60
57911,476,60
58020,476,60
58957,476,60
60340,476,60
60370,476,60
60393,476,60
60535,476,60
60737,476,60
60942,476,60
61389,476,60
61435,476,60
61486,476,60
62207,476,60
62546,476,60
62995,476,60
63883,476,60
64165,476,60
64460,476,60
64638,476,60
66068,476,60
66796,476,60
67999,476,60
68108,476,60
69524,476,60
70122,476,60
70147,476,60
70842,476,60
71140,476,60
71467,476,60
71482,476,60
73430,476,60
73648,476,60
73991,476,60
74070,476,60
76043,476,60
76726,476,60
77014,476,60
77166,476,60
77194,476,60
77821,476,60
77958,476,60
78021,476,60
78250,476,60
78821,476,60
79102,476,60
79195,476,60
79397,476,60
79506,476,60
80066,476,60
81241,476,60
81971,476,60
82586,476,60
82647,476,60
83838,476,60
84174,476,60
84828,476,60
86143,476,60
87061,476,60
87395,476,60
88558,476,60
89438,476,60
89484,476,60
90310,476,60
90882,476,60
91108,476,60
91291,476,60
91572,476,60
92226,476,60
92685,476,60
92747,476,60
94568,476,60
95795,476,60
97034,476,60
97351,476,60
97402,476,60
97665,476,60
97685,476,60
98507,476,60
99273,476,60
385,477,60
664,477,60
709,477,60
1208,477,60
1242,477,60
1332,477,60
1687,477,60
2539,477,60
2797,477,60
2881,477,60
3362,477,60
3451,477,60
3599,477,60
3986,477,60
4574,477,60
4586,477,60
4903,477,60
5158,477,60
5846,477,60
6909,477,60
7048,477,60
7195,477,60
8328,477,60
8930,477,60
9150,477,60
9769,477,60
9955,477,60
10198,477,60
10591,477,60
10594,477,60
11048,477,60
11532,477,60
11874,477,60
11970,477,60
12192,477,60
12977,477,60
13058,477,60
13779,477,60
13871,477,60
14493,477,60
14500,477,60
14750,477,60
15232,477,60
15635,477,60
15716,477,60
15771,477,60
15883,477,60
16664,477,60
17244,477,60
17246,477,60
17597,477,60
17801,477,60
18528,477,60
18645,477,60
18773,477,60
18797,477,60
18914,477,60
19330,477,60
19416,477,60
19586,477,60
20446,477,60
20608,477,60
20635,477,60
20745,477,60
20944,477,60
21960,477,60
22077,477,60
22327,477,60
22713,477,60
22753,477,60
23271,477,60
23407,477,60
24258,477,60
24412,477,60
24540,477,60
25511,477,60
25724,477,60
25988,477,60
26071,477,60
26099,477,60
26451,477,60
27320,477,60
27921,477,60
27985,477,60
28082,477,60
28190,477,60
28422,477,60
28444,477,60
28478,477,60
28686,477,60
28731,477,60
28872,477,60
29554,477,60
29634,477,60
29638,477,60
30667,477,60
30720,477,60
30922,477,60
31658,477,60
31876,477,60
32007,477,60
34048,477,60
34311,477,60
35960,477,60
35962,477,60
36844,477,60
36900,477,60
36914,477,60
38233,477,60
38775,477,60
39951,477,60
40149,477,60
40664,477,60
40697,477,60
41466,477,60
42337,477,60
42558,477,60
43092,477,60
43163,477,60
43868,477,60
43926,477,60
44145,477,60
44728,477,60
45136,477,60
45200,477,60
45387,477,60
45996,477,60
46119,477,60
46532,477,60
46910,477,60
47353,477,60
48441,477,60
48746,477,60
48924,477,60
49199,477,60
50060,477,60
50440,477,60
50464,477,60
50857,477,60
51428,477,60
52380,477,60
52517,477,60
53625,477,60
54252,477,60
54644,477,60
54710,477,60
54896,477,60
55540,477,60
56630,477,60
56695,477,60
56832,477,60
56843,477,60
57736,477,60
57862,477,60
57876,477,60
58701,477,60
58707,477,60
58743,477,60
60086,477,60
60165,477,60
60341,477,60
61027,477,60
61515,477,60
61566,477,60
61602,477,60
61820,477,60
62066,477,60
62896,477,60
63101,477,60
64064,477,60
64407,477,60
64518,477,60
64624,477,60
65054,477,60
65266,477,60
65550,477,60
66014,477,60
66863,477,60
67679,477,60
68460,477,60
68666,477,60
68761,477,60
68812,477,60
69711,477,60
69819,477,60
70196,477,60
70713,477,60
71242,477,60
71662,477,60
71858,477,60
72629,477,60
73246,477,60
75590,477,60
76122,477,60
76391,477,60
76684,477,60
76779,477,60
76958,477,60
77249,477,60
77319,477,60
77428,477,60
78666,477,60
78714,477,60
81074,477,60
81543,477,60
81996,477,60
82389,477,60
82432,477,60
83499,477,60
83907,477,60
84229,477,60
85050,477,60
85385,477,60
86253,477,60
86316,477,60
86750,477,60
87365,477,60
87577,477,60
88033,477,60
88689,477,60
88909,477,60
89121,477,60
89508,477,60
89532,477,60
